"movieId","sum_count"
"6708","229"
"6709","139"
"6710","16"
"6711","783"
"6713","35"
"6714","2"
"6715","1"
"6716","1"
"6717","2"
"6718","5"
"6719","1"
"6720","7"
"6721","42"
"6722","17"
"6723","9"
"6724","55"
"6725","11"
"6726","1"
"6727","10"
"6728","1"
"6729","5"
"6730","11"
"6731","56"
"6732","20"
"6733","1"
"6734","18"
"6735","10"
"6736","4"
"6738","2"
"6739","1"
"6741","3"
"6742","1"
"6743","33"
"6744","15"
"6745","4"
"6746","3"
"6747","7"
"6748","14"
"6749","2"
"6750","23"
"6751","12"
"6752","2"
"6753","107"
"6754","251"
"6755","90"
"6756","4"
"6757","4"
"6760","4"
"6761","4"
"6762","6"
"6763","39"
"6764","75"
"6765","76"
"6767","1"
"6768","15"
"6769","6"
"6770","24"
"6771","2"
"6772","13"
"6773","151"
"6774","114"
"6775","7"
"6776","28"
"6777","43"
"6779","10"
"6780","25"
"6781","3"
"6782","9"
"6783","37"
"6784","7"
"6785","38"
"6786","30"
"6787","186"
"6788","5"
"6789","5"
"6790","28"
"6791","49"
"6792","5"
"6793","53"
"6794","33"
"6795","5"
"6796","178"
"6797","28"
"6798","14"
"6799","1"
"6800","40"
"6801","4"
"6802","4"
"6803","19"
"6804","4"
"6805","7"
"6806","2"
"6807","402"
"6808","52"
"6809","5"
"6810","73"
"6811","28"
"6812","23"
"6813","6"
"6814","2"
"6815","12"
"6816","22"
"6817","8"
"6818","22"
"6820","39"
"6821","3"
"6822","1"
"6823","2"
"6824","1"
"6825","1"
"6826","1"
"6827","12"
"6828","5"
"6829","7"
"6830","3"
"6831","2"
"6832","34"
"6833","1"
"6834","3"
"6835","3"
"6837","2"
"6839","5"
"6840","3"
"6841","4"
"6842","1"
"6843","1"
"6844","11"
"6845","2"
"6848","2"
"6849","13"
"6850","24"
"6851","11"
"6852","29"
"6854","6"
"6855","3"
"6856","21"
"6857","110"
"6858","21"
"6859","4"
"6860","5"
"6861","3"
"6862","35"
"6863","551"
"6864","5"
"6865","1"
"6866","2"
"6867","142"
"6868","26"
"6869","15"
"6870","438"
"6871","2"
"6872","23"
"6873","103"
"6874","1301"
"6875","2"
"6876","4"
"6877","3"
"6878","2"
"6879","141"
"6880","71"
"6881","66"
"6882","14"
"6883","13"
"6884","16"
"6885","23"
"6886","6"
"6887","39"
"6888","161"
"6889","77"
"6890","78"
"6891","1"
"6892","4"
"6893","107"
"6894","1"
"6895","2"
"6896","14"
"6897","4"
"6898","15"
"6899","3"
"6900","6"
"6902","41"
"6903","1"
"6905","1"
"6906","3"
"6908","1"
"6909","22"
"6911","1"
"6912","1"
"6913","2"
"6914","1"
"6916","2"
"6918","17"
"6919","1"
"6920","26"
"6921","3"
"6923","1"
"6924","3"
"6925","1"
"6926","3"
"6927","18"
"6928","4"
"6929","1"
"6930","3"
"6932","57"
"6934","732"
"6935","17"
"6936","296"
"6939","5"
"6940","3"
"6942","533"
"6944","135"
"6945","7"
"6946","26"
"6947","302"
"6948","6"
"6949","6"
"6950","29"
"6951","51"
"6952","111"
"6953","309"
"6954","51"
"6955","1"
"6956","2"
"6957","191"
"6958","33"
"6959","44"
"6960","3"
"6961","12"
"6962","1"
"6963","18"
"6964","3"
"6965","3"
"6966","65"
"6967","9"
"6968","4"
"6969","4"
"6970","22"
"6971","14"
"6972","1"
"6973","6"
"6974","33"
"6975","56"
"6976","5"
"6977","23"
"6978","36"
"6979","234"
"6980","4"
"6981","7"
"6982","7"
"6983","5"
"6984","7"
"6985","41"
"6986","25"
"6987","64"
"6988","6"
"6989","25"
"6990","14"
"6991","23"
"6992","26"
"6993","110"
"6994","7"
"6995","10"
"6996","62"
"6997","14"
"6998","9"
"6999","20"
"7000","54"
"7001","68"
"7002","7"
"7003","18"
"7004","171"
"7005","20"
"7006","4"
"7007","74"
"7008","39"
"7009","22"
"7010","17"
"7011","13"
"7012","11"
"7013","77"
"7014","7"
"7015","8"
"7016","21"
"7017","44"
"7018","41"
"7019","10"
"7020","13"
"7021","3"
"7022","218"
"7023","39"
"7024","29"
"7025","18"
"7026","26"
"7027","45"
"7028","18"
"7029","10"
"7030","11"
"7031","5"
"7032","5"
"7033","32"
"7034","67"
"7035","7"
"7036","51"
"7037","7"
"7038","6"
"7039","11"
"7040","28"
"7041","8"
"7042","19"
"7043","24"
"7044","79"
"7045","42"
"7046","83"
"7047","4"
"7048","17"
"7050","1"
"7051","11"
"7054","6"
"7055","13"
"7056","19"
"7057","6"
"7058","6"
"7059","10"
"7060","33"
"7061","12"
"7062","17"
"7063","57"
"7064","39"
"7065","19"
"7066","3"
"7067","18"
"7068","13"
"7069","13"
"7070","21"
"7071","27"
"7072","41"
"7073","43"
"7074","6"
"7075","26"
"7076","73"
"7078","7"
"7079","11"
"7080","9"
"7081","3"
"7082","7"
"7083","2"
"7084","43"
"7085","3"
"7086","12"
"7087","18"
"7088","17"
"7089","35"
"7090","319"
"7091","25"
"7092","4"
"7093","8"
"7094","2"
"7095","8"
"7096","20"
"7097","4"
"7098","1"
"7099","213"
"7101","47"
"7102","29"
"7103","3"
"7104","34"
"7105","1"
"7106","2"
"7107","22"
"7108","3"
"7109","2"
"7110","1"
"7111","2"
"7112","2"
"7113","2"
"7114","18"
"7115","19"
"7116","54"
"7117","22"
"7118","12"
"7119","6"
"7120","1"
"7121","37"
"7122","15"
"7123","81"
"7124","12"
"7125","6"
"7126","11"
"7127","4"
"7128","9"
"7129","3"
"7130","5"
"7131","2"
"7132","60"
"7133","5"
"7134","4"
"7135","17"
"7136","12"
"7137","69"
"7138","2"
"7139","95"
"7140","1"
"7141","4"
"7142","15"
"7143","606"
"7145","1"
"7146","2"
"7147","675"
"7148","2"
"7149","132"
"7150","44"
"7151","81"
"7152","2"
"7153","2101"
"7154","111"
"7155","47"
"7156","98"
"7157","10"
"7158","116"
"7160","188"
"7161","71"
"7162","160"
"7163","142"
"7164","70"
"7165","12"
"7166","1"
"7167","9"
"7168","5"
"7169","15"
"7170","2"
"7171","21"
"7172","4"
"7173","146"
"7174","3"
"7175","11"
"7176","2"
"7177","14"
"7178","24"
"7179","8"
"7180","1"
"7181","2"
"7182","1"
"7183","1"
"7184","1"
"7185","3"
"7186","2"
"7187","1"
"7189","4"
"7191","2"
"7193","23"
"7194","2"
"7195","3"
"7196","3"
"7197","1"
"7198","12"
"7199","14"
"7200","2"
"7201","2"
"7202","9"
"7203","5"
"7204","1"
"7205","6"
"7206","27"
"7207","4"
"7208","7"
"7209","26"
"7210","21"
"7211","3"
"7212","14"
"7213","2"
"7214","1"
"7215","29"
"7216","11"
"7217","13"
"7218","27"
"7219","3"
"7220","4"
"7221","2"
"7222","10"
"7223","8"
"7224","1"
"7225","13"
"7226","4"
"7227","5"
"7228","27"
"7229","3"
"7230","1"
"7232","1"
"7234","53"
"7235","56"
"7236","31"
"7237","2"
"7238","10"
"7239","3"
"7240","2"
"7241","6"
"7243","2"
"7244","2"
"7246","1"
"7247","54"
"7249","3"
"7250","12"
"7251","3"
"7252","4"
"7254","618"
"7255","37"
"7256","108"
"7257","16"
"7258","12"
"7259","9"
"7260","11"
"7261","10"
"7262","6"
"7263","100"
"7264","3"
"7265","58"
"7266","4"
"7267","1"
"7268","1"
"7269","3"
"7270","4"
"7272","8"
"7273","1"
"7274","3"
"7275","2"
"7276","1"
"7278","2"
"7280","2"
"7281","2"
"7282","1"
"7283","6"
"7284","7"
"7285","99"
"7286","11"
"7288","1"
"7289","2"
"7290","4"
"7292","6"
"7293","408"
"7294","25"
"7295","3"
"7296","1"
"7297","10"
"7299","17"
"7300","25"
"7301","12"
"7302","3"
"7303","28"
"7304","9"
"7305","10"
"7306","3"
"7307","9"
"7308","9"
"7310","19"
"7311","22"
"7312","2"
"7313","7"
"7314","2"
"7315","11"
"7316","22"
"7317","127"
"7318","167"
"7319","20"
"7320","27"
"7321","8"
"7322","1"
"7323","209"
"7324","83"
"7325","175"
"7326","4"
"7327","56"
"7328","4"
"7329","1"
"7330","1"
"7332","1"
"7333","8"
"7334","11"
"7335","9"
"7336","2"
"7337","1"
"7338","5"
"7340","10"
"7341","3"
"7342","2"
"7343","2"
"7345","15"
"7346","142"
"7347","148"
"7348","44"
"7349","7"
"7351","4"
"7352","20"
"7353","3"
"7354","18"
"7355","7"
"7357","4"
"7358","6"
"7359","2"
"7360","220"
"7361","1287"
"7362","48"
"7364","17"
"7365","9"
"7366","67"
"7367","102"
"7368","2"
"7369","41"
"7371","154"
"7372","7"
"7373","351"
"7374","26"
"7375","22"
"7376","53"
"7377","14"
"7378","2"
"7379","20"
"7380","69"
"7381","47"
"7382","19"
"7383","8"
"7384","3"
"7385","3"
"7386","72"
"7387","149"
"7388","1"
"7389","12"
"7390","3"
"7391","3"
"7394","10"
"7395","15"
"7396","28"
"7397","1"
"7398","1"
"7399","2"
"7401","1"
"7402","2"
"7403","1"
"7404","1"
"7408","3"
"7409","2"
"7410","7"
"7411","2"
"7412","1"
"7414","6"
"7415","3"
"7416","7"
"7417","7"
"7418","2"
"7419","71"
"7420","3"
"7422","1"
"7423","2"
"7437","9"
"7438","1082"
"7439","105"
"7440","8"
"7442","7"
"7443","1"
"7444","184"
"7445","282"
"7446","1"
"7448","20"
"7449","12"
"7450","15"
"7451","320"
"7453","11"
"7454","231"
"7455","2"
"7456","5"
"7458","407"
"7459","17"
"7460","81"
"7461","2"
"7474","1"
"7475","1"
"7477","2"
"7478","12"
"7479","3"
"7480","5"
"7481","58"
"7482","132"
"7483","2"
"7484","29"
"7485","6"
"7486","16"
"7487","10"
"7488","5"
"7489","8"
"7490","5"
"7491","1"
"7492","5"
"7493","13"
"7505","19"
"7523","1"
"7528","1"
"7541","20"
"7560","32"
"7561","10"
"7562","14"
"7563","1"
"7564","16"
"7566","36"
"7569","115"
"7570","72"
"7571","2"
"7572","33"
"7573","52"
"7574","4"
"7577","5"
"7578","2"
"7579","18"
"7580","2"
"7581","6"
"7582","2"
"7583","3"
"7584","13"
"7585","5"
"7586","5"
"7587","39"
"7613","4"
"7614","23"
"7615","5"
"7616","15"
"7617","11"
"7618","35"
"7619","17"
"7620","9"
"7621","2"
"7622","1"
"7624","22"
"7625","2"
"7626","3"
"7627","2"
"7636","11"
"7637","6"
"7638","2"
"7644","1"
"7645","1"
"7646","30"
"7647","14"
"7649","52"
"7650","5"
"7657","5"
"7669","128"
"7675","2"
"7697","1"
"7698","36"
"7699","1"
"7700","41"
"7701","68"
"7702","4"
"7703","1"
"7704","8"
"7705","11"
"7706","30"
"7707","9"
"7708","18"
"7713","19"
"7714","7"
"7716","6"
"7719","3"
"7720","16"
"7724","4"
"7725","11"
"7727","6"
"7728","18"
"7730","4"
"7738","1"
"7739","3"
"7742","5"
"7743","18"
"7745","13"
"7748","15"
"7749","8"
"7753","4"
"7756","11"
"7757","34"
"7758","1"
"7759","15"
"7761","1"
"7762","22"
"7763","7"
"7764","2"
"7766","59"
"7767","24"
"7768","1"
"7769","3"
"7770","3"
"7771","18"
"7773","17"
"7775","2"
"7781","19"
"7782","10"
"7783","1"
"7784","7"
"7785","3"
"7786","9"
"7787","3"
"7789","4"
"7790","8"
"7791","18"
"7792","16"
"7802","69"
"7808","1"
"7809","10"
"7810","40"
"7811","30"
"7812","32"
"7813","2"
"7814","4"
"7815","9"
"7817","24"
"7818","1"
"7820","18"
"7821","1"
"7822","2"
"7823","1"
"7824","1"
"7826","8"
"7827","46"
"7831","9"
"7832","4"
"7833","5"
"7834","14"
"7835","3"
"7836","44"
"7837","3"
"7839","3"
"7840","14"
"7841","45"
"7842","79"
"7843","6"
"7844","10"
"7845","35"
"7846","19"
"7847","3"
"7872","1"
"7878","2"
"7879","13"
"7880","1"
"7881","5"
"7882","1"
"7883","11"
"7884","5"
"7885","3"
"7886","1"
"7887","1"
"7888","6"
"7889","8"
"7890","2"
"7891","6"
"7892","2"
"7893","2"
"7894","16"
"7895","14"
"7896","7"
"7897","2"
"7898","1"
"7899","4"
"7900","1"
"7901","1"
"7912","2"
"7915","8"
"7916","2"
"7917","1"
"7918","8"
"7919","7"
"7920","10"
"7922","1"
"7923","3"
"7924","19"
"7925","53"
"7926","31"
"7928","1"
"7930","11"
"7931","1"
"7932","16"
"7933","5"
"7934","58"
"7935","2"
"7936","10"
"7937","9"
"7938","13"
"7939","23"
"7940","7"
"7941","16"
"7942","10"
"7943","24"
"7944","12"
"7947","3"
"7948","4"
"7949","4"
"7951","14"
"7952","1"
"7953","1"
"7954","1"
"7958","1"
"7959","2"
"7976","13"
"7979","9"
"7980","44"
"7981","78"
"7982","41"
"7983","30"
"7984","15"
"7986","7"
"7987","8"
"7988","7"
"7989","2"
"7990","9"
"7991","29"
"7992","1"
"7993","1"
"7995","2"
"8003","1"
"8004","1"
"8007","3"
"8008","12"
"8009","1"
"8010","24"
"8011","18"
"8012","19"
"8013","2"
"8014","87"
"8015","9"
"8016","22"
"8017","9"
"8019","31"
"8024","7"
"8025","4"
"8033","25"
"8035","4"
"8039","18"
"8040","4"
"8041","2"
"8042","61"
"8043","5"
"8044","12"
"8045","25"
"8055","1"
"8056","3"
"8057","1"
"8062","11"
"8063","1"
"8068","1"
"8092","3"
"8093","4"
"8094","21"
"8117","12"
"8118","1"
"8119","7"
"8120","2"
"8121","11"
"8123","4"
"8125","26"
"8126","10"
"8127","2"
"8128","31"
"8129","2"
"8130","5"
"8131","31"
"8132","148"
"8133","5"
"8134","10"
"8137","1"
"8139","1"
"8140","3"
"8142","3"
"8143","4"
"8147","21"
"8149","1"
"8153","2"
"8154","63"
"8157","29"
"8158","14"
"8167","14"
"8168","1"
"8169","79"
"8183","23"
"8187","3"
"8188","10"
"8189","5"
"8190","10"
"8191","13"
"8194","4"
"8195","21"
"8196","9"
"8197","21"
"8198","1"
"8199","21"
"8201","2"
"8202","1"
"8206","2"
"8207","60"
"8208","4"
"8221","4"
"8222","1"
"8224","1"
"8225","34"
"8227","3"
"8228","110"
"8232","1"
"8235","10"
"8238","2"
"8239","18"
"8240","3"
"8241","3"
"8252","1"
"8253","43"
"8254","25"
"8256","5"
"8257","2"
"8258","2"
"8259","3"
"8260","4"
"8261","22"
"8262","1"
"8263","1"
"8264","14"
"8265","4"
"8266","24"
"8268","20"
"8269","3"
"8270","15"
"8272","2"
"8273","6"
"8275","5"
"8290","3"
"8291","9"
"8292","3"
"8293","2"
"8294","1"
"8295","10"
"8302","3"
"8327","14"
"8329","1"
"8330","3"
"8331","3"
"8332","3"
"8334","9"
"8335","6"
"8336","7"
"8337","41"
"8338","26"
"8339","1"
"8340","111"
"8341","23"
"8360","805"
"8361","406"
"8362","14"
"8363","9"
"8364","16"
"8365","6"
"8366","106"
"8367","4"
"8368","843"
"8369","35"
"8370","84"
"8371","227"
"8372","56"
"8373","89"
"8375","2"
"8376","372"
"8377","3"
"8378","5"
"8379","14"
"8380","2"
"8382","6"
"8383","2"
"8384","1"
"8385","3"
"8387","38"
"8391","4"
"8392","2"
"8393","1"
"8395","2"
"8397","1"
"8398","1"
"8400","10"
"8401","8"
"8402","1"
"8403","1"
"8404","13"
"8405","13"
"8410","2"
"8420","2"
"8421","2"
"8422","3"
"8425","1"
"8426","5"
"8427","1"
"8444","1"
"8446","7"
"8447","7"
"8448","1"
"8450","1"
"8451","11"
"8453","2"
"8454","1"
"8455","1"
"8456","4"
"8459","12"
"8460","7"
"8462","4"
"8463","4"
"8464","449"
"8477","49"
"8478","3"
"8481","2"
"8482","15"
"8483","2"
"8484","5"
"8485","13"
"8486","4"
"8487","5"
"8488","1"
"8491","28"
"8492","20"
"8493","57"
"8494","6"
"8495","11"
"8496","8"
"8499","6"
"8500","2"
"8501","33"
"8502","8"
"8503","1"
"8504","4"
"8505","5"
"8506","2"
"8507","57"
"8511","10"
"8512","14"
"8516","20"
"8518","2"
"8520","9"
"8521","8"
"8522","1"
"8524","2"
"8525","3"
"8526","53"
"8527","10"
"8528","325"
"8529","361"
"8530","40"
"8531","73"
"8532","21"
"8533","344"
"8534","5"
"8535","12"
"8537","7"
"8540","2"
"8542","27"
"8543","1"
"8544","1"
"8571","7"
"8573","10"
"8574","7"
"8575","4"
"8576","23"
"8577","2"
"8578","9"
"8579","2"
"8580","19"
"8581","57"
"8582","12"
"8583","2"
"8584","6"
"8585","5"
"8587","2"
"8588","11"
"8589","26"
"8591","24"
"8593","5"
"8594","1"
"8595","1"
"8596","32"
"8597","2"
"8598","3"
"8600","20"
"8601","6"
"8602","6"
"8603","1"
"8604","43"
"8605","16"
"8607","42"
"8608","5"
"8609","12"
"8610","36"
"8612","3"
"8614","52"
"8615","1"
"8616","4"
"8617","2"
"8618","7"
"8620","26"
"8621","1"
"8622","399"
"8623","93"
"8624","1"
"8625","2"
"8626","2"
"8629","3"
"8631","5"
"8632","1"
"8633","67"
"8634","6"
"8635","1"
"8636","805"
"8637","1"
"8638","191"
"8639","9"
"8640","95"
"8641","332"
"8642","5"
"8643","43"
"8644","652"
"8645","93"
"8648","2"
"8650","6"
"8651","2"
"8652","1"
"8653","3"
"8654","1"
"8655","1"
"8656","24"
"8657","3"
"8659","2"
"8661","5"
"8662","2"
"8664","1"
"8665","795"
"8666","74"
"8667","11"
"8669","2"
"8670","8"
"8671","1"
"8674","5"
"8675","7"
"8676","2"
"8677","1"
"8678","1"
"8680","2"
"8681","5"
"8683","2"
"8684","17"
"8685","2"
"8686","1"
"8687","1"
"8688","1"
"8689","4"
"8690","34"
"8692","1"
"8693","1"
"8695","8"
"8696","1"
"8697","2"
"8698","2"
"8700","2"
"8701","3"
"8702","2"
"8703","1"
"8704","1"
"8706","2"
"8709","2"
"8710","8"
"8711","12"
"8712","13"
"8713","4"
"8714","1"
"8715","1"
"8717","1"
"8718","6"
"8719","1"
"8720","7"
"8722","1"
"8723","1"
"8724","12"
"8725","3"
"8726","6"
"8727","1"
"8729","2"
"8730","11"
"8731","13"
"8732","6"
"8733","4"
"8738","7"
"8739","9"
"8740","3"
"8742","3"
"8743","2"
"8744","2"
"8745","1"
"8746","3"
"8747","3"
"8748","3"
"8749","6"
"8750","1"
"8751","9"
"8752","6"
"8753","3"
"8754","15"
"8755","4"
"8757","2"
"8758","1"
"8760","1"
"8761","2"
"8762","5"
"8763","1"
"8765","10"
"8766","1"
"8767","10"
"8768","2"
"8769","1"
"8770","3"
"8771","2"
"8772","13"
"8773","6"
"8774","2"
"8775","2"
"8776","1"
"8777","1"
"8778","1"
"8779","4"
"8780","1"
"8781","125"
"8782","15"
"8783","259"
"8784","464"
"8785","8"
"8786","6"
"8787","1"
"8788","1"
"8789","1"
"8791","2"
"8792","1"
"8793","3"
"8794","1"
"8795","7"
"8796","10"
"8797","8"
"8798","397"
"8799","10"
"8800","31"
"8801","1"
"8802","1"
"8803","1"
"8804","2"
"8805","2"
"8806","1"
"8807","170"
"8808","72"
"8809","10"
"8810","188"
"8811","13"
"8812","1"
"8813","11"
"8814","42"
"8815","26"
"8816","2"
"8817","1"
"8819","1"
"8820","2"
"8822","3"
"8823","2"
"8825","2"
"8826","4"
"8827","46"
"8828","2"
"8829","1"
"8830","29"
"8831","17"
"8832","5"
"8833","24"
"8835","8"
"8836","28"
"8838","29"
"8839","5"
"8840","2"
"8841","5"
"8843","4"
"8844","5"
"8846","5"
"8847","2"
"8848","10"
"8849","2"
"8850","4"
"8851","8"
"8853","1"
"8854","6"
"8855","1"
"8856","2"
"8857","4"
"8858","1"
"8859","9"
"8860","71"
"8861","176"
"8862","14"
"8864","14"
"8865","162"
"8866","69"
"8867","3"
"8868","4"
"8869","12"
"8870","70"
"8871","2"
"8872","10"
"8873","189"
"8874","716"
"8875","4"
"8878","2"
"8879","43"
"8880","69"
"8881","1"
"8882","2"
"8884","12"
"8885","3"
"8886","3"
"8890","1"
"8891","1"
"8892","1"
"8893","3"
"8894","5"
"8895","2"
"8896","1"
"8898","1"
"8899","6"
"8900","1"
"8902","1"
"8905","14"
"8906","36"
"8907","115"
"8908","41"
"8910","156"
"8911","6"
"8912","27"
"8913","2"
"8914","161"
"8915","9"
"8916","32"
"8917","221"
"8918","10"
"8919","7"
"8920","5"
"8921","1"
"8922","2"
"8923","10"
"8924","3"
"8925","1"
"8926","3"
"8927","2"
"8928","15"
"8929","4"
"8930","20"
"8931","5"
"8932","6"
"8933","10"
"8934","5"
"8935","2"
"8936","1"
"8937","79"
"8938","6"
"8939","25"
"8940","1"
"8941","3"
"8943","24"
"8946","13"
"8947","100"
"8948","52"
"8949","356"
"8950","359"
"8951","41"
"8952","2"
"8953","1"
"8954","2"
"8955","10"
"8956","5"
"8957","372"
"8958","204"
"8959","20"
"8960","1"
"8961","1171"
"8963","4"
"8964","3"
"8965","123"
"8966","87"
"8967","18"
"8968","34"
"8969","106"
"8970","331"
"8971","4"
"8972","324"
"8973","75"
"8974","53"
"8975","1"
"8977","78"
"8978","16"
"8979","2"
"8980","3"
"8981","205"
"8982","10"
"8983","188"
"8984","369"
"8985","143"
"8986","2"
"8987","2"
"8988","2"
"8989","6"
"8990","2"
"8991","1"
"8993","1"
"8994","1"
"8995","1"
"8996","2"
"8997","2"
"8998","9"
"8999","6"
"9000","3"
"9001","1"
"9002","1"
"9004","19"
"9005","19"
"9008","3"
"9010","28"
"9011","1"
"9013","1"
"9014","1"
"9015","1"
"9016","1"
"9017","1"
"9018","31"
"9019","2"
"25735","1"
"25737","3"
"25738","1"
"25741","5"
"25742","2"
"25744","3"
"25746","2"
"25750","20"
"25751","1"
"25752","2"
"25753","4"
"25755","7"
"25757","1"
"25759","4"
"25762","3"
"25763","7"
"25764","8"
"25766","4"
"25769","10"
"25771","47"
"25773","7"
"25774","10"
"25775","1"
"25777","11"
"25778","1"
"25782","7"
"25783","3"
"25785","2"
"25786","4"
"25788","34"
"25789","2"
"25792","3"
"25793","13"
"25795","6"
"25797","4"
"25798","4"
"25800","1"
"25801","2"
"25802","1"
"25805","11"
"25806","1"
"25807","5"
"25808","3"
"25810","1"
"25811","2"
"25812","4"
"25818","4"
"25819","3"
"25820","3"
"25825","13"
"25826","6"
"25827","17"
"25828","7"
"25830","2"
"25831","1"
"25833","4"
"25834","9"
"25835","5"
"25839","3"
"25840","2"
"25841","8"
"25842","3"
"25846","1"
"25850","18"
"25852","6"
"25855","9"
"25856","6"
"25861","2"
"25865","7"
"25866","5"
"25868","14"
"25869","2"
"25870","4"
"25872","3"
"25874","1"
"25875","3"
"25878","3"
"25879","1"
"25882","1"
"25886","7"
"25887","2"
"25888","1"
"25891","8"
"25893","4"
"25894","2"
"25898","9"
"25899","3"
"25900","4"
"25901","5"
"25904","2"
"25905","6"
"25907","1"
"25908","2"
"25911","10"
"25913","2"
"25914","3"
"25916","2"
"25918","5"
"25920","2"
"25921","1"
"25923","19"
"25924","2"
"25926","1"
"25927","13"
"25929","10"
"25930","4"
"25932","1"
"25934","4"
"25937","8"
"25938","8"
"25940","27"
"25941","9"
"25943","5"
"25944","1"
"25945","4"
"25946","3"
"25947","4"
"25948","3"
"25950","3"
"25951","3"
"25952","9"
"25954","11"
"25959","5"
"25960","1"
"25961","2"
"25962","2"
"25963","9"
"25964","1"
"25965","1"
"25966","2"
"25971","8"
"25972","3"
"25974","1"
"25975","1"
"25977","2"
"25980","2"
"25986","1"
"25987","2"
"25990","2"
"25991","2"
"25993","7"
"25994","3"
"25995","8"
"25996","11"
"25998","1"
"25999","6"
"26002","2"
"26003","22"
"26005","4"
"26007","10"
"26009","5"
"26010","2"
"26012","6"
"26013","2"
"26021","3"
"26025","6"
"26027","1"
"26034","1"
"26043","3"
"26044","1"
"26048","3"
"26049","1"
"26051","6"
"26052","15"
"26055","8"
"26056","3"
"26059","1"
"26062","1"
"26064","11"
"26067","1"
"26072","3"
"26073","4"
"26074","1"
"26076","1"
"26078","10"
"26079","3"
"26080","1"
"26082","25"
"26083","6"
"26084","29"
"26085","7"
"26086","2"
"26090","6"
"26093","1"
"26094","9"
"26095","1"
"26096","1"
"26101","7"
"26104","3"
"26108","1"
"26109","4"
"26110","2"
"26111","15"
"26113","3"
"26116","9"
"26117","2"
"26119","7"
"26122","10"
"26123","2"
"26124","6"
"26125","1"
"26128","1"
"26131","65"
"26133","43"
"26134","2"
"26136","1"
"26138","2"
"26139","1"
"26141","2"
"26142","2"
"26144","1"
"26147","3"
"26148","11"
"26150","38"
"26151","20"
"26152","33"
"26153","5"
"26155","5"
"26156","1"
"26157","3"
"26158","8"
"26159","5"
"26160","3"
"26163","8"
"26164","5"
"26167","1"
"26169","4"
"26170","3"
"26171","18"
"26172","23"
"26174","1"
"26175","1"
"26177","1"
"26178","6"
"26180","1"
"26181","3"
"26183","6"
"26184","9"
"26185","1"
"26187","2"
"26188","1"
"26191","1"
"26194","1"
"26195","3"
"26197","3"
"26198","4"
"26199","5"
"26203","13"
"26204","1"
"26208","8"
"26211","1"
"26213","1"
"26222","4"
"26225","10"
"26226","1"
"26228","5"
"26229","1"
"26230","2"
"26231","4"
"26236","3"
"26237","4"
"26240","8"
"26241","6"
"26242","46"
"26243","1"
"26245","6"
"26246","9"
"26247","1"
"26248","1"
"26249","6"
"26251","1"
"26252","6"
"26253","1"
"26256","1"
"26257","1"
"26258","16"
"26259","3"
"26265","2"
"26268","2"
"26269","5"
"26270","3"
"26271","3"
"26274","1"
"26277","2"
"26280","4"
"26282","1"
"26283","11"
"26285","24"
"26289","2"
"26290","3"
"26294","12"
"26295","1"
"26299","3"
"26301","1"
"26302","7"
"26303","9"
"26306","6"
"26307","1"
"26308","1"
"26313","6"
"26316","1"
"26317","2"
"26318","7"
"26320","1"
"26321","1"
"26322","10"
"26323","2"
"26324","4"
"26325","1"
"26326","31"
"26327","2"
"26334","2"
"26336","3"
"26338","2"
"26340","5"
"26341","1"
"26342","1"
"26344","6"
"26345","2"
"26346","2"
"26347","7"
"26349","12"
"26350","19"
"26353","2"
"26354","2"
"26356","1"
"26357","2"
"26359","17"
"26360","4"
"26365","3"
"26366","9"
"26369","1"
"26370","2"
"26371","1"
"26372","1"
"26375","17"
"26377","2"
"26378","3"
"26379","3"
"26380","1"
"26383","1"
"26386","18"
"26387","4"
"26388","1"
"26391","7"
"26393","7"
"26394","3"
"26395","1"
"26398","13"
"26399","3"
"26400","7"
"26403","15"
"26409","1"
"26411","1"
"26413","9"
"26414","7"
"26416","1"
"26417","2"
"26418","2"
"26422","12"
"26425","13"
"26430","1"
"26431","5"
"26432","1"
"26438","1"
"26444","17"
"26448","5"
"26450","1"
"26453","3"
"26459","6"
"26462","16"
"26463","3"
"26464","10"
"26467","7"
"26468","1"
"26471","29"
"26472","5"
"26475","1"
"26476","9"
"26479","5"
"26481","1"
"26483","1"
"26484","1"
"26485","18"
"26486","2"
"26487","1"
"26488","5"
"26489","1"
"26490","1"
"26491","3"
"26492","20"
"26493","2"
"26494","2"
"26495","7"
"26496","1"
"26497","2"
"26498","3"
"26501","2"
"26502","7"
"26504","6"
"26505","1"
"26509","3"
"26510","2"
"26512","2"
"26513","11"
"26520","2"
"26521","5"
"26523","4"
"26524","13"
"26527","5"
"26528","24"
"26529","1"
"26530","1"
"26536","1"
"26538","1"
"26539","2"
"26540","1"
"26544","2"
"26547","16"
"26550","6"
"26553","1"
"26554","20"
"26555","31"
"26558","10"
"26559","2"
"26560","1"
"26561","8"
"26562","6"
"26564","5"
"26565","3"
"26566","2"
"26567","1"
"26569","1"
"26571","1"
"26574","1"
"26577","1"
"26578","15"
"26581","2"
"26582","2"
"26585","8"
"26587","24"
"26589","1"
"26590","1"
"26596","3"
"26599","11"
"26602","3"
"26603","15"
"26606","14"
"26608","1"
"26611","3"
"26614","136"
"26616","3"
"26622","1"
"26629","10"
"26630","6"
"26631","12"
"26643","2"
"26644","1"
"26647","2"
"26649","17"
"26662","189"
"26663","12"
"26664","1"
"26670","1"
"26674","5"
