movieId,tagId,relevance
2002,1,0.06474999999999997
2002,2,0.07350000000000001
2002,3,0.02975
2003,1,0.036250000000000004
2003,2,0.033999999999999975
2003,3,0.05475000000000002
2004,1,0.03225
2004,2,0.029500000000000026
2004,3,0.03875000000000001
2005,1,0.09725
2005,2,0.03249999999999997
2005,3,0.05499999999999999
2006,1,0.23349999999999999
2006,2,0.07574999999999998
2006,3,0.372
2007,1,0.03149999999999997
2007,2,0.03875000000000001
2007,3,0.03375
2008,1,0.03925000000000001
2008,2,0.046999999999999986
2008,3,0.0695
2009,1,0.04049999999999998
2009,2,0.04025000000000001
2009,3,0.0655
2010,1,0.02024999999999999
2010,2,0.019000000000000017
2010,3,0.16875
2011,1,0.03425
2011,2,0.034999999999999976
2011,3,0.03649999999999998
2012,1,0.037750000000000006
2012,2,0.037750000000000006
2012,3,0.030000000000000027
2013,1,0.060250000000000026
2013,2,0.06175000000000003
2013,3,0.045499999999999985
2014,1,0.03025
2014,2,0.03649999999999998
2014,3,0.032999999999999974
2015,1,0.05625000000000002
2015,2,0.07124999999999998
2015,3,0.03975000000000001
2016,1,0.047750000000000015
2016,2,0.048250000000000015
2016,3,0.05249999999999999
2017,1,0.04149999999999998
2017,2,0.04949999999999999
2017,3,0.03849999999999998
2018,1,0.03025
2018,2,0.03149999999999997
2018,3,0.063
2019,1,0.02350000000000002
2019,2,0.01874999999999999
2019,3,0.1805
2020,1,0.03125
2020,2,0.03149999999999997
2020,3,0.992
2021,1,0.03275
2021,2,0.028000000000000025
2021,3,0.257
2022,1,0.02350000000000002
2022,2,0.02024999999999999
2022,3,0.08975
2023,1,0.06474999999999997
2023,2,0.03425
2023,3,0.026500000000000024
2024,1,0.026249999999999996
2024,2,0.029000000000000026
2024,3,0.04199999999999998
2025,1,0.025000000000000022
2025,2,0.02174999999999999
2025,3,0.1975
2026,1,0.03425
2026,2,0.03175
2026,3,0.025500000000000023
2027,1,0.05475000000000002
2027,2,0.05525000000000002
2027,3,0.029000000000000026
2028,1,0.029000000000000026
2028,2,0.026500000000000024
2028,3,0.04099999999999998
2029,1,0.026749999999999996
2029,2,0.03149999999999997
2029,3,0.03999999999999998
2032,1,0.07600000000000001
2032,2,0.08900000000000002
2032,3,0.037750000000000006
2033,1,0.05449999999999999
2033,2,0.055999999999999994
2033,3,0.03649999999999998
2034,1,0.15999999999999998
2034,2,0.07074999999999998
2034,3,0.04025000000000001
2035,1,0.05449999999999999
2035,2,0.07124999999999998
2035,3,0.50125
2036,1,0.196
2036,2,0.04749999999999999
2036,3,0.04149999999999998
2037,1,0.03875000000000001
2037,2,0.045999999999999985
2037,3,0.035999999999999976
2038,1,0.277
2038,2,0.046750000000000014
2038,3,0.04175000000000001
2039,1,0.06474999999999997
2039,2,0.07500000000000001
2039,3,0.04375000000000001
2040,1,0.06874999999999998
2040,2,0.07774999999999999
2040,3,0.03799999999999998
2041,1,0.544
2041,2,0.13024999999999998
2041,3,0.03749999999999998
2042,1,0.038250000000000006
2042,2,0.047750000000000015
2042,3,0.03975000000000001
2043,1,0.4
2043,2,0.07400000000000001
2043,3,0.035499999999999976
2044,1,0.06125000000000003
2044,2,0.07024999999999998
2044,3,0.03475
2045,1,0.03799999999999998
2045,2,0.044999999999999984
2045,3,0.05399999999999999
2046,1,0.038250000000000006
2046,2,0.03999999999999998
2046,3,0.033999999999999975
2047,1,0.03999999999999998
2047,2,0.05249999999999999
2047,3,0.02124999999999999
2048,1,0.03325
2048,2,0.034999999999999976
2048,3,0.05175000000000002
2049,1,0.02250000000000002
2049,2,0.024749999999999994
2049,3,0.03925000000000001
2050,1,0.04375000000000001
2050,2,0.05349999999999999
2050,3,0.03875000000000001
2051,1,0.05275000000000002
2051,2,0.0645
2051,3,0.04175000000000001
2052,1,0.02300000000000002
2052,2,0.022749999999999992
2052,3,0.038250000000000006
2053,1,0.04425000000000001
2053,2,0.05049999999999999
2053,3,0.034999999999999976
2054,1,0.03749999999999998
2054,2,0.04049999999999998
2054,3,0.03999999999999998
2055,1,0.10025
2055,2,0.1205
2055,3,0.04899999999999999
2056,1,0.04275000000000001
2056,2,0.05175000000000002
2056,3,0.023249999999999993
2057,1,0.03025
2057,2,0.035250000000000004
2057,3,0.05199999999999999
2058,1,0.043999999999999984
2058,2,0.04475000000000001
2058,3,0.026749999999999996
2059,1,0.03125
2059,2,0.03075
2059,3,0.068
2060,1,0.03649999999999998
2060,2,0.037250000000000005
2060,3,0.029000000000000026
2061,1,0.04149999999999998
2061,2,0.05449999999999999
2061,3,0.16925
2062,1,0.03199999999999997
2062,2,0.03799999999999998
2062,3,0.09425
2063,1,0.033999999999999975
2063,2,0.036250000000000004
2063,3,0.09399999999999997
2064,1,0.018500000000000016
2064,2,0.02074999999999999
2064,3,0.047750000000000015
2065,1,0.026500000000000024
2065,2,0.027000000000000024
2065,3,0.045499999999999985
2066,1,0.019500000000000017
2066,2,0.01974999999999999
2066,3,0.128
2067,1,0.02975
2067,2,0.029500000000000026
2067,3,0.3335
2068,1,0.02074999999999999
2068,2,0.020500000000000018
2068,3,0.35450000000000004
2069,1,0.02024999999999999
2069,2,0.024500000000000022
2069,3,0.05125000000000002
2070,1,0.02124999999999999
2070,2,0.022249999999999992
2070,3,0.036750000000000005
2071,1,0.024749999999999994
2071,2,0.027249999999999996
2071,3,0.189
2072,1,0.02975
2072,2,0.027500000000000024
2072,3,0.033999999999999975
2073,1,0.034999999999999976
2073,2,0.04199999999999998
2073,3,0.03149999999999997
2074,1,0.028000000000000025
2074,2,0.03149999999999997
2074,3,0.025249999999999995
2075,1,0.028000000000000025
2075,2,0.03199999999999997
2075,3,0.16199999999999998
2076,1,0.02074999999999999
2076,2,0.016749999999999987
2076,3,0.062
2077,1,0.056999999999999995
2077,2,0.0685
2077,3,0.08850000000000002
2078,1,0.03075
2078,2,0.03375
2078,3,0.0695
2079,1,0.04375000000000001
2079,2,0.0595
2079,3,0.75275
2080,1,0.032999999999999974
2080,2,0.03749999999999998
2080,3,0.07774999999999999
2081,1,0.033999999999999975
2081,2,0.03249999999999997
2081,3,0.128
2082,1,0.03875000000000001
2082,2,0.04525000000000001
2082,3,0.04525000000000001
2083,1,0.037750000000000006
2083,2,0.03999999999999998
2083,3,0.48424999999999996
2084,1,0.03325
2084,2,0.03175
2084,3,0.05499999999999999
2085,1,0.034999999999999976
2085,2,0.03899999999999998
2085,3,0.060250000000000026
2086,1,0.056499999999999995
2086,2,0.07700000000000001
2086,3,0.032999999999999974
2087,1,0.03199999999999997
2087,2,0.037250000000000005
2087,3,0.09775
2088,1,0.04025000000000001
2088,2,0.04049999999999998
2088,3,0.04349999999999998
2089,1,0.031000000000000028
2089,2,0.033499999999999974
2089,3,0.05149999999999999
2090,1,0.035499999999999976
2090,2,0.04199999999999998
2090,3,0.058250000000000024
2091,1,0.035999999999999976
2091,2,0.04025000000000001
2091,3,0.03875000000000001
2092,1,0.04125000000000001
2092,2,0.044999999999999984
2092,3,0.037250000000000005
2093,1,0.026749999999999996
2093,2,0.025000000000000022
2093,3,0.038250000000000006
2094,1,0.22025
2094,2,0.05449999999999999
2094,3,0.060250000000000026
2095,1,0.04949999999999999
2095,2,0.05449999999999999
2095,3,0.04199999999999998
2096,1,0.035499999999999976
2096,2,0.036250000000000004
2096,3,0.11349999999999999
2097,1,0.028749999999999998
2097,2,0.030500000000000027
2097,3,0.1175
2098,1,0.066
2098,2,0.07350000000000001
2098,3,0.03975000000000001
2099,1,0.038250000000000006
2099,2,0.04025000000000001
2099,3,0.028500000000000025
2100,1,0.04025000000000001
2100,2,0.04049999999999998
2100,3,0.0675
2101,1,0.04249999999999998
2101,2,0.05125000000000002
2101,3,0.10525000000000001
2102,1,0.033999999999999975
2102,2,0.04199999999999998
2102,3,0.04799999999999999
2103,1,0.02400000000000002
2103,2,0.02975
2103,3,0.047750000000000015
2104,1,0.024500000000000022
2104,2,0.025500000000000023
2104,3,0.04849999999999999
2105,1,0.04275000000000001
2105,2,0.03999999999999998
2105,3,0.063
2106,1,0.03425
2106,2,0.035499999999999976
2106,3,0.028500000000000025
2107,1,0.05675000000000002
2107,2,0.048750000000000016
2107,3,0.03225
2108,1,0.02975
2108,2,0.03175
2108,3,0.10925000000000001
2109,1,0.03475
2109,2,0.037250000000000005
2109,3,0.09475
2110,1,0.03025
2110,2,0.031000000000000028
2110,3,0.08550000000000002
2111,1,0.03249999999999997
2111,2,0.035750000000000004
2111,3,0.4105
2112,1,0.027249999999999996
2112,2,0.02975
2112,3,0.03375
2113,1,0.03425
2113,2,0.037250000000000005
2113,3,0.024749999999999994
2114,1,0.03749999999999998
2114,2,0.035250000000000004
2114,3,0.09125
2115,1,0.08150000000000002
2115,2,0.05299999999999999
2115,3,0.037250000000000005
2116,1,0.04175000000000001
2116,2,0.03799999999999998
2116,3,0.07550000000000001
2117,1,0.026000000000000023
2117,2,0.025249999999999995
2117,3,0.365
2118,1,0.027000000000000024
2118,2,0.027500000000000024
2118,3,0.14700000000000002
2119,1,0.04525000000000001
2119,2,0.04425000000000001
2119,3,0.02200000000000002
2120,1,0.03799999999999998
2120,2,0.04099999999999998
2120,3,0.06125000000000003
2121,1,0.031000000000000028
2121,2,0.03125
2121,3,0.03899999999999998
2122,1,0.03225
2122,2,0.029249999999999998
2122,3,0.026749999999999996
2123,1,0.031000000000000028
2123,2,0.033499999999999974
2123,3,0.03475
2124,1,0.03475
2124,2,0.036250000000000004
2124,3,0.058750000000000024
2125,1,0.026749999999999996
2125,2,0.026500000000000024
2125,3,0.274
2126,1,0.04299999999999998
2126,2,0.04099999999999998
2126,3,0.03225
2129,1,0.01974999999999999
2129,2,0.023249999999999993
2129,3,0.07874999999999999
2130,1,0.02250000000000002
2130,2,0.028000000000000025
2130,3,0.04075000000000001
2131,1,0.025000000000000022
2131,2,0.028000000000000025
2131,3,0.10675000000000001
2132,1,0.02100000000000002
2132,2,0.02024999999999999
2132,3,0.10375000000000001
2133,1,0.03749999999999998
2133,2,0.03849999999999998
2133,3,0.04049999999999998
2134,1,0.048750000000000016
2134,2,0.05175000000000002
2134,3,0.034499999999999975
2135,1,0.07924999999999999
2135,2,0.09475
2135,3,0.08625
2136,1,0.03949999999999998
2136,2,0.04225000000000001
2136,3,0.0645
2137,1,0.024749999999999994
2137,2,0.029000000000000026
2137,3,0.139
2138,1,0.029000000000000026
2138,2,0.028749999999999998
2138,3,0.1205
2139,1,0.026000000000000023
2139,2,0.026749999999999996
2139,3,0.1205
2140,1,0.030000000000000027
2140,2,0.027500000000000024
2140,3,0.12574999999999997
2141,1,0.03749999999999998
2141,2,0.04375000000000001
2141,3,0.04899999999999999
2142,1,0.030000000000000027
2142,2,0.035750000000000004
2142,3,0.04199999999999998
2143,1,0.14550000000000002
2143,2,0.03425
2143,3,0.15150000000000002
2144,1,0.03149999999999997
2144,2,0.03275
2144,3,0.04199999999999998
2145,1,0.029500000000000026
2145,2,0.03025
2145,3,0.044999999999999984
2146,1,0.04949999999999999
2146,2,0.04899999999999999
2146,3,0.025000000000000022
2147,1,0.04225000000000001
2147,2,0.046499999999999986
2147,3,0.09100000000000003
2148,1,0.03425
2148,2,0.03375
2148,3,0.028500000000000025
2149,1,0.03325
2149,2,0.034499999999999975
2149,3,0.03749999999999998
2150,1,0.032999999999999974
2150,2,0.035999999999999976
2150,3,0.06324999999999997
2151,1,0.037250000000000005
2151,2,0.04525000000000001
2151,3,0.04075000000000001
2152,1,0.03475
2152,2,0.04299999999999998
2152,3,0.04049999999999998
2153,1,0.40475000000000005
2153,2,0.10325000000000001
2153,3,0.04849999999999999
2154,1,0.04225000000000001
2154,2,0.048250000000000015
2154,3,0.030500000000000027
2155,1,0.027249999999999996
2155,2,0.031000000000000028
2155,3,0.05449999999999999
2156,1,0.015249999999999986
2156,2,0.018500000000000016
2156,3,0.11225000000000002
2157,1,0.027749999999999997
2157,2,0.03275
2157,3,0.09575
2158,1,0.025000000000000022
2158,2,0.029249999999999998
2158,3,0.028749999999999998
2159,1,0.025000000000000022
2159,2,0.02400000000000002
2159,3,0.03025
2160,1,0.022749999999999992
2160,2,0.01974999999999999
2160,3,0.037750000000000006
2161,1,0.027249999999999996
2161,2,0.026000000000000023
2161,3,0.09499999999999997
2162,1,0.037250000000000005
2162,2,0.04149999999999998
2162,3,0.027000000000000024
2163,1,0.03999999999999998
2163,2,0.04349999999999998
2163,3,0.03199999999999997
2164,1,0.03949999999999998
2164,2,0.046499999999999986
2164,3,0.03375
2165,1,0.028500000000000025
2165,2,0.03149999999999997
2165,3,0.044499999999999984
2166,1,0.03249999999999997
2166,2,0.03375
2166,3,0.033499999999999974
2167,1,0.036750000000000005
2167,2,0.03325
2167,3,0.06624999999999998
2168,1,0.046750000000000014
2168,2,0.05125000000000002
2168,3,0.03975000000000001
2169,1,0.03649999999999998
2169,2,0.03749999999999998
2169,3,0.023749999999999993
2170,1,0.253
2170,2,0.05375000000000002
2170,3,0.022749999999999992
2171,1,0.032999999999999974
2171,2,0.035999999999999976
2171,3,0.04625000000000001
2172,1,0.017000000000000015
2172,2,0.018500000000000016
2172,3,0.061
2173,1,0.017749999999999988
2173,2,0.020500000000000018
2173,3,0.1185
2174,1,0.029249999999999998
2174,2,0.027249999999999996
2174,3,0.07600000000000001
2175,1,0.034499999999999975
2175,2,0.04299999999999998
2175,3,0.04575000000000001
2176,1,0.024749999999999994
2176,2,0.022249999999999992
2176,3,0.08675
2177,1,0.04749999999999999
2177,2,0.05099999999999999
2177,3,0.046499999999999986
2178,1,0.09125
2178,2,0.04049999999999998
2178,3,0.06175000000000003
2179,1,0.46475
2179,2,0.07424999999999998
2179,3,0.05425000000000002
2180,1,0.06824999999999998
2180,2,0.06874999999999998
2180,3,0.05275000000000002
2181,1,0.18475000000000003
2181,2,0.035499999999999976
2181,3,0.07724999999999999
2182,1,0.023749999999999993
2182,2,0.02350000000000002
2182,3,0.0675
2183,1,0.05525000000000002
2183,2,0.05475000000000002
2183,3,0.12924999999999998
2184,1,0.026500000000000024
2184,2,0.026749999999999996
2184,3,0.10399999999999998
2185,1,0.03175
2185,2,0.032999999999999974
2185,3,0.05675000000000002
2186,1,0.02400000000000002
2186,2,0.022749999999999992
2186,3,0.063
2187,1,0.036750000000000005
2187,2,0.04125000000000001
2187,3,0.05525000000000002
2188,1,0.036250000000000004
2188,2,0.034999999999999976
2188,3,0.03649999999999998
2189,1,0.02350000000000002
2189,2,0.027249999999999996
2189,3,0.027000000000000024
2190,1,0.04425000000000001
2190,2,0.05475000000000002
2190,3,0.046499999999999986
2191,1,0.05125000000000002
2191,2,0.06374999999999997
2191,3,0.09725
2192,1,0.025249999999999995
2192,2,0.028749999999999998
2192,3,0.03199999999999997
2193,1,0.035250000000000004
2193,2,0.03375
2193,3,0.11725000000000002
2194,1,0.09775
2194,2,0.03975000000000001
2194,3,0.07324999999999998
2195,1,0.034499999999999975
2195,2,0.04099999999999998
2195,3,0.030000000000000027
2196,1,0.028000000000000025
2196,2,0.028000000000000025
2196,3,0.03699999999999998
2197,1,0.03649999999999998
2197,2,0.043999999999999984
2197,3,0.1995
2198,1,0.028000000000000025
2198,2,0.027000000000000024
2198,3,0.07124999999999998
2199,1,0.04049999999999998
2199,2,0.05125000000000002
2199,3,0.04749999999999999
2200,1,0.04749999999999999
2200,2,0.04849999999999999
2200,3,0.14100000000000001
2201,1,0.03075
2201,2,0.032999999999999974
2201,3,0.10775000000000001
2202,1,0.028000000000000025
2202,2,0.03149999999999997
2202,3,0.08950000000000002
2203,1,0.027500000000000024
2203,2,0.027500000000000024
2203,3,0.10725000000000001
2204,1,0.05225000000000002
2204,2,0.056499999999999995
2204,3,0.0615
2205,1,0.04299999999999998
2205,2,0.048750000000000016
2205,3,0.12874999999999998
2206,1,0.03875000000000001
2206,2,0.04325000000000001
2206,3,0.10199999999999998
2207,1,0.031000000000000028
2207,2,0.03199999999999997
2207,3,0.44225000000000003
2208,1,0.03375
2208,2,0.03075
2208,3,0.177
2209,1,0.024749999999999994
2209,2,0.026500000000000024
2209,3,0.07274999999999998
2210,1,0.08424999999999999
2210,2,0.08725
2210,3,0.12924999999999998
2211,1,0.07724999999999999
2211,2,0.07
2211,3,0.12325000000000003
2212,1,0.03425
2212,2,0.03325
2212,3,0.11325000000000002
2215,1,0.06874999999999998
2215,2,0.07400000000000001
2215,3,0.11925000000000002
2216,1,0.04475000000000001
2216,2,0.048250000000000015
2216,3,0.058499999999999996
2219,1,0.04625000000000001
2219,2,0.05299999999999999
2219,3,0.025249999999999995
2227,1,0.022749999999999992
2227,2,0.02400000000000002
2227,3,0.07050000000000001
2232,1,0.027749999999999997
2232,2,0.024749999999999994
2232,3,0.03425
2233,1,0.013500000000000012
2233,2,0.014249999999999985
2233,3,0.11149999999999999
2234,1,0.022249999999999992
2234,2,0.024249999999999994
2234,3,0.029249999999999998
2237,1,0.030000000000000027
2237,2,0.036750000000000005
2237,3,0.05499999999999999
2238,1,0.02200000000000002
2238,2,0.026500000000000024
2238,3,0.057750000000000024
2239,1,0.028500000000000025
2239,2,0.03249999999999997
2239,3,0.07024999999999998
2240,1,0.030000000000000027
2240,2,0.03375
2240,3,0.03925000000000001
2241,1,0.04275000000000001
2241,2,0.049750000000000016
2241,3,0.03475
2242,1,0.029500000000000026
2242,2,0.03149999999999997
2242,3,0.027249999999999996
2243,1,0.025500000000000023
2243,2,0.025749999999999995
2243,3,0.04349999999999998
2244,1,0.05149999999999999
2244,2,0.055499999999999994
2244,3,0.05675000000000002
2245,1,0.049750000000000016
2245,2,0.05399999999999999
2245,3,0.08024999999999999
2246,1,0.05125000000000002
2246,2,0.058250000000000024
2246,3,0.03125
2247,1,0.03225
2247,2,0.03649999999999998
2247,3,0.036250000000000004
2248,1,0.024749999999999994
2248,2,0.024500000000000022
2248,3,0.046499999999999986
2249,1,0.05225000000000002
2249,2,0.059250000000000025
2249,3,0.04999999999999999
2250,1,0.027749999999999997
2250,2,0.03225
2250,3,0.045499999999999985
2253,1,0.03925000000000001
2253,2,0.033499999999999974
2253,3,0.03925000000000001
2256,1,0.04299999999999998
2256,2,0.05375000000000002
2256,3,0.027500000000000024
2257,1,0.034499999999999975
2257,2,0.03849999999999998
2257,3,0.024500000000000022
2258,1,0.046999999999999986
2258,2,0.059250000000000025
2258,3,0.027749999999999997
2259,1,0.058250000000000024
2259,2,0.0655
2259,3,0.03375
2260,1,0.060750000000000026
2260,2,0.07074999999999998
2260,3,0.029500000000000026
2261,1,0.036250000000000004
2261,2,0.04249999999999998
2261,3,0.03025
2262,1,0.034999999999999976
2262,2,0.03749999999999998
2262,3,0.033999999999999975
2263,1,0.03975000000000001
2263,2,0.04849999999999999
2263,3,0.027000000000000024
2264,1,0.044499999999999984
2264,2,0.05249999999999999
2264,3,0.04275000000000001
2265,1,0.047750000000000015
2265,2,0.05099999999999999
2265,3,0.04099999999999998
2266,1,0.037750000000000006
2266,2,0.04575000000000001
2266,3,0.04099999999999998
2267,1,0.034999999999999976
2267,2,0.04175000000000001
2267,3,0.035750000000000004
2268,1,0.04375000000000001
2268,2,0.04149999999999998
2268,3,0.05049999999999999
2269,1,0.04625000000000001
2269,2,0.04949999999999999
2269,3,0.03225
2272,1,0.030500000000000027
2272,2,0.03325
2272,3,0.029249999999999998
2273,1,0.049250000000000016
2273,2,0.05425000000000002
2273,3,0.05175000000000002
2276,1,0.018500000000000016
2276,2,0.02200000000000002
2276,3,0.03649999999999998
2279,1,0.03925000000000001
2279,2,0.03425
2279,3,0.02250000000000002
2280,1,0.036250000000000004
2280,2,0.03799999999999998
2280,3,0.03899999999999998
2281,1,0.03199999999999997
2281,2,0.034499999999999975
2281,3,0.017000000000000015
2282,1,0.025749999999999995
2282,2,0.028249999999999997
2282,3,0.03425
2283,1,0.03975000000000001
2283,2,0.044999999999999984
2283,3,0.07624999999999998
2284,1,0.02400000000000002
2284,2,0.028500000000000025
2284,3,0.09849999999999998
2285,1,0.03325
2285,2,0.031000000000000028
2285,3,0.1365
2286,1,0.05475000000000002
2286,2,0.062
2286,3,0.04025000000000001
2287,1,0.037250000000000005
2287,2,0.03799999999999998
2287,3,0.0655
2288,1,0.028000000000000025
2288,2,0.024749999999999994
2288,3,0.04799999999999999
2289,1,0.027500000000000024
2289,2,0.026000000000000023
2289,3,0.046999999999999986
2290,1,0.027249999999999996
2290,2,0.027500000000000024
2290,3,0.04249999999999998
2291,1,0.02024999999999999
2291,2,0.017249999999999988
2291,3,0.14250000000000002
2292,1,0.05675000000000002
2292,2,0.05725000000000002
2292,3,0.037250000000000005
2293,1,0.031000000000000028
2293,2,0.037250000000000005
2293,3,0.057750000000000024
2294,1,0.03649999999999998
2294,2,0.03425
2294,3,0.044499999999999984
2295,1,0.03125
2295,2,0.035750000000000004
2295,3,0.134
2296,1,0.05575000000000002
2296,2,0.05675000000000002
2296,3,0.025749999999999995
2297,1,0.03375
2297,2,0.029500000000000026
2297,3,0.028500000000000025
2298,1,0.03649999999999998
2298,2,0.03699999999999998
2298,3,0.032999999999999974
2299,1,0.014749999999999985
2299,2,0.01924999999999999
2299,3,0.035250000000000004
2300,1,0.025749999999999995
2300,2,0.025249999999999995
2300,3,0.178
2301,1,0.046750000000000014
2301,2,0.04749999999999999
2301,3,0.63725
2302,1,0.029249999999999998
2302,2,0.029000000000000026
2302,3,0.06474999999999997
2303,1,0.01874999999999999
2303,2,0.01924999999999999
2303,3,0.03199999999999997
2304,1,0.08100000000000002
2304,2,0.09050000000000002
2304,3,0.09625
2305,1,0.01974999999999999
2305,2,0.02150000000000002
2305,3,0.02975
2306,1,0.048250000000000015
2306,2,0.048750000000000016
2306,3,0.03149999999999997
2307,1,0.07374999999999998
2307,2,0.08124999999999999
2307,3,0.0635
2311,1,0.05275000000000002
2311,2,0.05149999999999999
2311,3,0.11349999999999999
2312,1,0.024249999999999994
2312,2,0.028249999999999997
2312,3,0.09499999999999997
2313,1,0.024500000000000022
2313,2,0.02300000000000002
2313,3,0.20800000000000002
2314,1,0.02200000000000002
2314,2,0.02124999999999999
2314,3,0.07024999999999998
2315,1,0.05375000000000002
2315,2,0.04949999999999999
2315,3,0.031000000000000028
2316,1,0.03025
2316,2,0.030500000000000027
2316,3,0.04299999999999998
2317,1,0.01974999999999999
2317,2,0.023249999999999993
2317,3,0.034499999999999975
2318,1,0.022249999999999992
2318,2,0.02100000000000002
2318,3,0.036250000000000004
2321,1,0.035750000000000004
2321,2,0.03225
2321,3,0.045499999999999985
2322,1,0.025500000000000023
2322,2,0.024500000000000022
2322,3,0.027500000000000024
2323,1,0.017000000000000015
2323,2,0.020000000000000018
2323,3,0.035250000000000004
2324,1,0.025749999999999995
2324,2,0.01924999999999999
2324,3,0.10249999999999998
2325,1,0.033999999999999975
2325,2,0.03375
2325,3,0.030000000000000027
2328,1,0.03125
2328,2,0.028500000000000025
2328,3,0.036750000000000005
2329,1,0.024500000000000022
2329,2,0.020000000000000018
2329,3,0.026000000000000023
2330,1,0.019500000000000017
2330,2,0.025000000000000022
2330,3,0.04225000000000001
2331,1,0.02350000000000002
2331,2,0.028500000000000025
2331,3,0.04475000000000001
2332,1,0.03475
2332,2,0.034499999999999975
2332,3,0.025000000000000022
2333,1,0.028500000000000025
2333,2,0.026749999999999996
2333,3,0.060750000000000026
2334,1,0.07950000000000002
2334,2,0.07724999999999999
2334,3,0.025500000000000023
2335,1,0.04175000000000001
2335,2,0.04075000000000001
2335,3,0.03149999999999997
2336,1,0.04199999999999998
2336,2,0.03875000000000001
2336,3,0.5625
2337,1,0.025749999999999995
2337,2,0.024500000000000022
2337,3,0.043999999999999984
2338,1,0.04475000000000001
2338,2,0.04025000000000001
2338,3,0.03225
2339,1,0.03899999999999998
2339,2,0.04049999999999998
2339,3,0.02300000000000002
2340,1,0.035999999999999976
2340,2,0.028500000000000025
2340,3,0.030000000000000027
2341,1,0.02100000000000002
2341,2,0.02400000000000002
2341,3,0.07774999999999999
2342,1,0.02174999999999999
2342,2,0.027000000000000024
2342,3,0.03425
2345,1,0.03249999999999997
2345,2,0.03699999999999998
2345,3,0.08800000000000002
2346,1,0.03425
2346,2,0.034499999999999975
2346,3,0.046999999999999986
2347,1,0.027249999999999996
2347,2,0.03249999999999997
2347,3,0.02250000000000002
2348,1,0.028500000000000025
2348,2,0.031000000000000028
2348,3,0.05325000000000002
2349,1,0.031000000000000028
2349,2,0.03425
2349,3,0.0595
2350,1,0.046999999999999986
2350,2,0.058250000000000024
2350,3,0.028000000000000025
2351,1,0.014749999999999985
2351,2,0.016000000000000014
2351,3,0.06574999999999998
2352,1,0.029249999999999998
2352,2,0.029000000000000026
2352,3,0.03025
2353,1,0.12974999999999998
2353,2,0.063
2353,3,0.022749999999999992
2354,1,0.03749999999999998
2354,2,0.04299999999999998
2354,3,0.03949999999999998
2355,1,0.034999999999999976
2355,2,0.03025
2355,3,0.06274999999999997
2356,1,0.029249999999999998
2356,2,0.029500000000000026
2356,3,0.038250000000000006
2357,1,0.028249999999999997
2357,2,0.028500000000000025
2357,3,0.07274999999999998
2358,1,0.04949999999999999
2358,2,0.055499999999999994
2358,3,0.028000000000000025
2359,1,0.034499999999999975
2359,2,0.034999999999999976
2359,3,0.10275000000000001
2360,1,0.02024999999999999
2360,2,0.01924999999999999
2360,3,0.0605
2361,1,0.02300000000000002
2361,2,0.024249999999999994
2361,3,0.026249999999999996
2362,1,0.023249999999999993
2362,2,0.023749999999999993
2362,3,0.03175
2363,1,0.03749999999999998
2363,2,0.03475
2363,3,0.09525
2364,1,0.03925000000000001
2364,2,0.044999999999999984
2364,3,0.03475
2365,1,0.03975000000000001
2365,2,0.04275000000000001
2365,3,0.07424999999999998
2366,1,0.030500000000000027
2366,2,0.028500000000000025
2366,3,0.12674999999999997
2367,1,0.055999999999999994
2367,2,0.05125000000000002
2367,3,0.035750000000000004
2368,1,0.024249999999999994
2368,2,0.030000000000000027
2368,3,0.03849999999999998
2369,1,0.034499999999999975
2369,2,0.03849999999999998
2369,3,0.03799999999999998
2370,1,0.035999999999999976
2370,2,0.03749999999999998
2370,3,0.04949999999999999
2371,1,0.04275000000000001
2371,2,0.05275000000000002
2371,3,0.0635
2372,1,0.09350000000000003
2372,2,0.11825000000000002
2372,3,0.03649999999999998
2373,1,0.03649999999999998
2373,2,0.03899999999999998
2373,3,0.04199999999999998
2374,1,0.043999999999999984
2374,2,0.05725000000000002
2374,3,0.048250000000000015
2375,1,0.04749999999999999
2375,2,0.047750000000000015
2375,3,0.048250000000000015
2376,1,0.9997499999999999
2376,2,1.0
2376,3,0.03799999999999998
2377,1,0.04575000000000001
2377,2,0.044999999999999984
2377,3,0.044999999999999984
2378,1,0.06474999999999997
2378,2,0.06974999999999998
2378,3,0.03249999999999997
2379,1,0.06274999999999997
2379,2,0.07074999999999998
2379,3,0.031000000000000028
2380,1,0.055999999999999994
2380,2,0.06524999999999997
2380,3,0.029500000000000026
2381,1,0.05399999999999999
2381,2,0.0655
2381,3,0.030500000000000027
2382,1,0.05625000000000002
2382,2,0.06574999999999998
2382,3,0.03125
2383,1,0.28125
2383,2,0.07100000000000001
2383,3,0.03175
2384,1,0.024500000000000022
2384,2,0.023749999999999993
2384,3,0.05375000000000002
2385,1,0.030000000000000027
2385,2,0.034499999999999975
2385,3,0.03949999999999998
2386,1,0.055999999999999994
2386,2,0.0645
2386,3,0.031000000000000028
2387,1,0.028749999999999998
2387,2,0.026749999999999996
2387,3,0.10099999999999998
2388,1,0.02174999999999999
2388,2,0.026749999999999996
2388,3,0.06874999999999998
2389,1,0.03249999999999997
2389,2,0.026749999999999996
2389,3,0.028500000000000025
2390,1,0.05099999999999999
2390,2,0.055999999999999994
2390,3,0.049250000000000016
2391,1,0.02350000000000002
2391,2,0.02200000000000002
2391,3,0.04075000000000001
